year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,enrollment
"2018","510324002807","PATRICK HENRY SCHOOL OF SCIENCE AND ARTS","VA","RICHMOND CITY PBLC SCHS","Primary","Regular school","Yes","344"
"2018","510288001189","PATRICK SPRINGS ELEM","VA","PATRICK CO PBLC SCHS","Primary","Regular school","No","262"
"2018","510313002850","PATRIOT HIGH","VA","PRINCE WILLIAM CO PBLC SCHS","High","Regular school","No","2722"
"2018","510180000750","PAUL BURBANK ELEM","VA","HAMPTON CITY PBLC SCHS","Primary","Regular school","No","395"
"2018","510009002173","PAUL H CALE ELEM","VA","ALBEMARLE CO PBLC SCHS","Primary","Regular school","No","683"
"2018","510234000955","PAUL LAURENCE DUNBAR MID. FOR INNOV.","VA","LYNCHBURG CITY PBLC SCHS","Middle","Regular school","No","691"
"2018","510234000963","PAUL MUNRO ELEM","VA","LYNCHBURG CITY PBLC SCHS","Primary","Regular school","No","357"
"2018","510339002310","PEAK VIEW ELEM","VA","ROCKINGHAM CO PBLC SCHS","Primary","Regular school","No","485"
"2018","510105000380","PEARL SAMPLE ELEM","VA","CULPEPER CO PBLC SCHS","Primary","Regular school","No","531"
"2018","510183000777","PEARSONS CORNER ELEM","VA","HANOVER CO PBLC SCHS","Primary","Regular school","No","584"
"2018","510162002188","PEASLEY MIDDLE","VA","GLOUCESTER CO PBLC SCHS","Middle","Regular school","No","593"
"2018","510189000819","PEMBERTON ELEM","VA","HENRICO CO PBLC SCHS","Primary","Regular school","No","294"
"2018","510384001707","PEMBROKE ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","528"
"2018","510384001708","PEMBROKE MEADOWS ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","536"
"2018","510333001468","PENN FOREST ELEM","VA","ROANOKE CO PBLC SCHS","Primary","Regular school","No","474"
"2018","510219000900","PENNINGTON MIDDLE","VA","LEE CO PBLC SCHS","Middle","Regular school","No","327"
"2018","510313002418","PENNINGTON","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","651"
"2018","510234000964","PERRYMONT ELEM","VA","LYNCHBURG CITY PBLC SCHS","Primary","Regular school","No","349"
"2018","510351000958","PETER MUHLENBERG MIDDLE","VA","SHENANDOAH CO PBLC SCHS","Middle","Regular school","No","574"
"2018","510291001198","PETERSBURG HIGH","VA","PETERSBURG CITY PBLC SCHS","High","Regular school","No","1005"
"2018","510007902354","PETERSBURG REGIONAL ALTERNATIVE","VA","PETERSBURG REGIONAL ALTERNATIVE","Ungraded","Other/alternative school","No","0"
"2018","510162002065","PETSWORTH ELEM","VA","GLOUCESTER CO PBLC SCHS","Primary","Regular school","No","315"
"2018","510075000267","PHENIX ELEM","VA","CHARLOTTE CO PBLC SCHS","Primary","Regular school","No","268"
"2018","510180000754","PHILLIPS ELEM","VA","HAMPTON CITY PBLC SCHS","Primary","Regular school","No","417"
"2018","510180000755","PHOEBUS HIGH","VA","HAMPTON CITY PBLC SCHS","High","Regular school","No","1020"
"2018","510084003041","PHOENIX CENTER","VA","CHESTERFIELD CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510009602366","PIEDMONT ALTERNATIVE","VA","PIEDMONT ALTERNATIVE SCHOOL","Ungraded","Other/alternative school","No","0"
"2018","510010302345","PIEDMONT GOV. SCH. FOR MATH./SCI./TECH.","VA","PIEDMONT GOV SCH FOR MATH/SCI/TECH","Ungraded","Regular school","No","0"
"2018","510001802090","PIEDMONT REG ED/IVY CREEK","VA","PIEDMONT REGIONAL ED.","Ungraded","Special education school","No","0"
"2018","510004202393","PIEDMONT REGIONAL JUVENILE DETENTION CENTER","VA","DOE SOP EDUC PROGRAMS","Ungraded","Other/alternative school","No","0"
"2018","510126002874","PIMMIT EC RESOURCE CTR","VA","FAIRFAX CO PBLC SCHS","Prekindergarten","Regular school","No","38"
"2018","510189000820","PINCHBECK ELEM","VA","HENRICO CO PBLC SCHS","Primary","Regular school","No","582"
"2018","510126000556","PINE SPRING ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","612"
"2018","510225002514","PINEBROOK ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","904"
"2018","510313002851","PINEY BRANCH ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","824"
"2018","510371001629","PIONEER ELEM","VA","SUFFOLK CITY PBLC SCHS","Primary","Regular school","No","627"
"2018","510294001856","PITTSYLVANIA VOC.-TECH. CTR.","VA","PITTSYLVANIA CO PBLC SCHS","Ungraded","Vocational school","No","0"
"2018","510339001508","PLAINS ELEM","VA","ROCKINGHAM CO PBLC SCHS","Primary","Regular school","No","440"
"2018","510384001710","PLAZA MIDDLE","VA","VA BEACH CITY PBLC SCHS","Middle","Regular school","No","1098"
"2018","510339001509","PLEASANT VALLEY ELEM","VA","ROCKINGHAM CO PBLC SCHS","Primary","Regular school","No","220"
"2018","510291001196","PLEASANTS LANE ELEM","VA","PETERSBURG CITY PBLC SCHS","Primary","Regular school","No","510"
"2018","510126002827","PLUM CENTER FOR LIFELONG LEARNING","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510303001398","POCAHONTAS ELEM","VA","POWHATAN CO PBLC SCHS","Primary","Regular school","No","766"
"2018","510303002416","POCAHONTAS MIDDLE","VA","POWHATAN CO PBLC SCHS","Missing/not reported","Regular school","No",""
"2018","510189001911","POCAHONTAS MIDDLE","VA","HENRICO CO PBLC SCHS","Middle","Regular school","No","948"
"2018","510126000557","POE MIDDLE","VA","FAIRFAX CO PBLC SCHS","Middle","Regular school","No","917"
"2018","510384001711","POINT O VIEW ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","721"
"2018","510264001238","POINT OPTION ALTERNATIVE","VA","NEWPORT NEWS CITY PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510183002535","POLE GREEN ELEM","VA","HANOVER CO PBLC SCHS","Primary","Regular school","No","591"
"2018","510267001127","POPLAR HALLS ELEM","VA","NORFOLK CITY PBLC SCHS","Primary","Regular school","No","286"
"2018","510126002182","POPLAR TREE ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","736"
"2018","510298001230","POQUOSON ELEM","VA","POQUOSON CITY PBLC SCHS","Primary","Regular school","No","461"
"2018","510298001231","POQUOSON HIGH","VA","POQUOSON CITY PBLC SCHS","High","Regular school","No","714"
"2018","510298001232","POQUOSON MIDDLE","VA","POQUOSON CITY PBLC SCHS","Middle","Regular school","No","507"
"2018","510298002157","POQUOSON PRIMARY","VA","POQUOSON CITY PBLC SCHS","Primary","Regular school","No","437"
"2018","510081000305","PORTLOCK PRIMARY","VA","CHESAPEAKE CITY PBLC SCHS","Primary","Regular school","No","576"
"2018","510364001588","POST OAK MIDDLE","VA","SPOTSYLVANIA CO PBLC SCHS","Middle","Regular school","No","689"
"2018","510210000884","POTOMAC ELEM","VA","KING GEO CO PBLC SCHS","Primary","Regular school","No","695"
"2018","510225001627","POTOMAC FALLS HIGH","VA","LOUDOUN CO PBLC SCHS","High","Regular school","No","1634"
"2018","510313001857","POTOMAC HIGH","VA","PRINCE WILLIAM CO PBLC SCHS","High","Regular school","No","1997"
"2018","510313002584","POTOMAC MIDDLE","VA","PRINCE WILLIAM CO PBLC SCHS","Middle","Regular school","No","1253"
"2018","510313001316","POTOMAC VIEW ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","683"
"2018","510225001158","POTOWMACK ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","557"
"2018","510126002336","POWELL ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","910"
"2018","510303002105","POWHATAN ELEM","VA","POWHATAN CO PBLC SCHS","Primary","Regular school","No","485"
"2018","510303001268","POWHATAN HIGH","VA","POWHATAN CO PBLC SCHS","High","Regular school","No","1414"
"2018","510303001269","POWHATAN MIDDLE","VA","POWHATAN CO PBLC SCHS","Middle","Regular school","No","1025"
"2018","510303001270","POWHATAN VOC. CENTER","VA","POWHATAN CO PBLC SCHS","Ungraded","Vocational school","No","0"
"2018","510324002306","PRE-SCHOOL DEV. CENTER","VA","RICHMOND CITY PBLC SCHS","Ungraded","Special education school","No","0"
"2018","510330002217","PRESTON PARK ELEM","VA","ROANOKE CITY PBLC SCHS","Primary","Regular school","No","498"
"2018","510252001026","PRICES FORK ELEM","VA","MONTGOMERY CO PBLC SCHS","Primary","Regular school","No","464"
"2018","510306002863","PRINCE EDWARD CO. VOC. TECH.","VA","PRINCE EDWARD CO PBLC SCHS","Ungraded","Vocational school","No","0"
"2018","510306001271","PRINCE EDWARD COUNTY HIGH","VA","PRINCE EDWARD CO PBLC SCHS","High","Regular school","No","619"
"2018","510306001272","PRINCE EDWARD ELEM","VA","PRINCE EDWARD CO PBLC SCHS","Primary","Regular school","No","853"
"2018","510306002130","PRINCE EDWARD MIDDLE","VA","PRINCE EDWARD CO PBLC SCHS","Middle","Regular school","No","607"
"2018","510309001280","PRINCE GEORGE HIGH","VA","PRINCE GEORGE CO PBLC SCHS","High","Regular school","No","1819"
"2018","510004202403","PRINCE WILLIAM JUV. DETENTION HOME","VA","DOE SOP EDUC PROGRAMS","Ungraded","Other/alternative school","No","0"
"2018","510384001712","PRINCESS ANNE ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","642"
"2018","510384000412","PRINCESS ANNE HIGH","VA","VA BEACH CITY PBLC SCHS","High","Regular school","No","1779"
"2018","510384001714","PRINCESS ANNE MIDDLE","VA","VA BEACH CITY PBLC SCHS","Middle","Regular school","No","1448"
"2018","510009302363","PROJECT BRIDGE/RUSSELL CO","VA","PROJECT BRIDGE/RUSSELL CO","Ungraded","Other/alternative school","No","0"
"2018","510008302374","PROJECT RENEW/NORTHAMPTON CO","VA","PROJECT RENEW/NORTHAMPTON CO","Ungraded","Other/alternative school","No","0"
"2018","510007702352","PROJECT RETURN/FLUVANNA CO","VA","PROJECT RETURN/FLUVANNA CO","Ungraded","Other/alternative school","No","0"
"2018","510008102356","PROJECT RETURN/POWHATAN CO","VA","PROJECT RETURN/POWHATAN CO","Ungraded","Other/alternative school","No","0"
"2018","510282001176","PROSPECT HEIGHTS MIDDLE","VA","ORANGE CO PBLC SCHS","Middle","Regular school","No","524"
"2018","510384001982","PROVIDENCE ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","561"
"2018","510126002531","PROVIDENCE ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","909"
"2018","510084002056","PROVIDENCE ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","635"
"2018","510084000344","PROVIDENCE MIDDLE","VA","CHESTERFIELD CO PBLC SCHS","Middle","Regular school","No","1080"
"2018","510315003017","PULASKI  GOVERNORS STEM ACADEMY","VA","PULASKI CO PBLC SCHS","Ungraded","Vocational school","No","0"
"2018","510315001338","PULASKI COUNTY SR. HIGH","VA","PULASKI CO PBLC SCHS","High","Regular school","No","1229"
"2018","510315002460","PULASKI ELEM","VA","PULASKI CO PBLC SCHS","Primary","Regular school","No","542"
"2018","510315001339","PULASKI MIDDLE","VA","PULASKI CO PBLC SCHS","Middle","Regular school","No","391"
"2018","510126002033","PULLEY CAREER CENTER","VA","FAIRFAX CO PBLC SCHS","Ungraded","Special education school","No","0"
"2018","510006000012","PUNGOTEAGUE ELEM","VA","ACCOMACK CO PBLC SCHS","Primary","Regular school","No","457"
"2018","510126000558","QUANDER ROAD SCHOOL","VA","FAIRFAX CO PBLC SCHS","Ungraded","Special education school","No","0"
"2018","510415001817","QUEENS LAKE MIDDLE","VA","YORK CO PBLC SCHS","Middle","Regular school","No","478"
"2018","510364001190","QUEST ALTERNATIVE EDUCATION PROGRAM","VA","SPOTSYLVANIA CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510189000803","QUIOCCASIN MIDDLE SCHOOL","VA","HENRICO CO PBLC SCHS","Middle","Regular school","No","1125"
"2018","510313001317","R. DEAN KILBY ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","813"
"2018","510264001068","R.O. NELSON ELEM","VA","NEWPORT NEWS CITY PBLC SCHS","Primary","Regular school","No","605"
"2018","510318001345","RADFORD HIGH","VA","RADFORD CITY PBLC SCHS","High","Regular school","No","509"
"2018","510165000689","RANDOLPH ELEM","VA","GOOCHLAND CO PBLC SCHS","Primary","Regular school","No","487"
"2018","510027000013","RANDOLPH ELEM","VA","ARLINGTON CO PBLC SCHS","Primary","Regular school","No","452"
"2018","510075000270","RANDOLPH-HENRY HIGH","VA","CHARLOTTE CO PBLC SCHS","High","Regular school","No","530"
"2018","510321001346","RAPPAHANNOCK CO. HIGH","VA","RAPPAHANNOCK CO PBLC SCHS","High","Regular school","No","322"
"2018","510321001347","RAPPAHANNOCK COUNTY ELEM","VA","RAPPAHANNOCK CO PBLC SCHS","Primary","Regular school","No","480"
"2018","510327001409","RAPPAHANNOCK HIGH","VA","RICHMOND CO PBLC SCHS","High","Regular school","No","499"
"2018","510004202397","RAPPAHANNOCK JUVENILE DETENTION HOME","VA","DOE SOP EDUC PROGRAMS","Ungraded","Other/alternative school","No","0"
"2018","510189000822","RATCLIFFE ELEM","VA","HENRICO CO PBLC SCHS","Primary","Regular school","No","428"
"2018","510381001659","RAVEN ELEM","VA","TAZEWELL CO PBLC SCHS","Missing/not reported","Regular school","No",""
"2018","510126000559","RAVENSWORTH ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","576"
"2018","510042001354","READ MOUNTAIN MIDDLE","VA","BOTETOURT CO PBLC SCHS","Middle","Regular school","No","692"
"2018","510324002424","REAL SPECIAL ED. CTR.","VA","RICHMOND CITY PBLC SCHS","Ungraded","Special education school","No","0"
"2018","510084000345","REAMS ROAD ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","541"
"2018","510009000029","RED HILL ELEM","VA","ALBEMARLE CO PBLC SCHS","Primary","Regular school","No","196"
"2018","510384002168","RED MILL ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","647"
"2018","510048000185","RED OAK-STURGEON ELEM","VA","BRUNSWICK CO PBLC SCHS","Primary","Regular school","No","219"
"2018","510147001381","REDBUD RUN ELEM","VA","FREDERICK CO PBLC SCHS","Primary","Regular school","No","717"
"2018","510282002760","REDIRECTION ALT. ED.","VA","ORANGE CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510025102823","REG ALT ED CENTER/BUENA VISTA","VA","REG ALT ED CENTER/BUENA VISTA","Ungraded","Other/alternative school","No","0"
"2018","510007502350","REG ALTERNATIVE PLUS SELF PROJECT/ROANOKE CITY","VA","REG ALTERNATIVE PLUS SELF PROJECT/ROANOKE CITY","Ungraded","Other/alternative school","No","0"
"2018","510009102361","REGIONAL ALTERNATIVE ED/KING WILLIAM","VA","REGIONAL ALTERNATIVE ED/KING WILLIAM","Ungraded","Other/alternative school","No","0"
"2018","510008802359","REGIONAL ALTERNATIVE ED/STAFFORD CO","VA","REGIONAL ALTERNATIVE ED/STAFFORD CO","Ungraded","Other/alternative school","No","0"
"2018","510008002355","REGIONAL ALTERNATIVE/PITTSLVANIA CO","VA","REGIONAL ALTERNATIVE/PITTSLVANIA CO","Ungraded","Other/alternative school","No","0"
"2018","510009402364","REGIONAL ALTERNATIVE/WYTHE CO","VA","REGIONAL ALTERNATIVE/WYTHE CO","Ungraded","Other/alternative school","No","0"
"2018","510010202372","REGIONAL LEARNING ACADEMY/WISE CO","VA","REGIONAL LEARNING ACADEMY/WISE CO","Ungraded","Other/alternative school","No","0"
"2018","510366003049","REGIONAL/ALTERNATIVE CENTER","VA","STAFFORD CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510081000306","RENA B WRIGHT PRIMARY","VA","CHESAPEAKE CITY PBLC SCHS","Primary","Regular school","No","352"
"2018","510008402375","RENAISSANCE/SCOTT CO","VA","RENAISSANCE/SCOTT CO","Ungraded","Other/alternative school","No","0"
"2018","510387001732","RESSIE JEFFRIES ELEM","VA","WARREN CO PBLC SCHS","Primary","Regular school","No","572"
"2018","510390001985","RHEA VALLEY ELEM","VA","WASHINGTON CO PBLC SCHS","Primary","Regular school","No","390"
"2018","510192000853","RICH ACRES ELEM","VA","HENRY CO PBLC SCHS","Primary","Regular school","No","293"
"2018","510352001564","RICH VALLEY ELEM","VA","SMYTH CO PBLC SCHS","Primary","Regular school","No","154"
"2018","510267001083","RICHARD BOWLING ELEM","VA","NORFOLK CITY PBLC SCHS","Primary","Regular school","No","555"
"2018","510236001854","RICHARD C. HAYDON ELEM","VA","MANASSAS CITY PBLC SCHS","Primary","Regular school","No","625"
"2018","510264001070","RICHARD T. YATES ELEM","VA","NEWPORT NEWS CITY PBLC SCHS","Primary","Regular school","No","494"
"2018","510381001660","RICHLANDS ELEM","VA","TAZEWELL CO PBLC SCHS","Primary","Regular school","No","664"
"2018","510381001661","RICHLANDS HIGH","VA","TAZEWELL CO PBLC SCHS","High","Regular school","No","721"
"2018","510381001662","RICHLANDS MIDDLE","VA","TAZEWELL CO PBLC SCHS","Middle","Regular school","No","543"
"2018","510324001929","RICHMOND ACCELERATION PRGM.","VA","RICHMOND CITY PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510324002307","RICHMOND ALTERNATIVE","VA","RICHMOND CITY PBLC SCHS","High","Other/alternative school","No","1125"
"2018","510324002966","RICHMOND CAREER EDUCATION & EMPLOYMENT (CHARTER SCHOOL)","VA","RICHMOND CITY PBLC SCHS","High","Regular school","Yes","35"
"2018","510324002075","RICHMOND COMMUNITY HIGH","VA","RICHMOND CITY PBLC SCHS","High","Regular school","No","240"
"2018","510327001974","RICHMOND COUNTY ELEM","VA","RICHMOND CO PBLC SCHS","Primary","Regular school","No","815"
"2018","510327003030","RICHMOND COUNTY LEARNING CENTER","VA","RICHMOND CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510004002291","RICHMOND HOSPITAL EP.","VA","MEDICAL COLLEGE OF VA","Other","Special education school","No","0"
"2018","510004202395","RICHMOND JUVENILE DETENTION HOME","VA","DOE SOP EDUC PROGRAMS","Ungraded","Other/alternative school","No","0"
"2018","510324001396","RICHMOND TECHNICAL CENTER","VA","RICHMOND CITY PBLC SCHS","Ungraded","Vocational school","No","0"
"2018","510264001071","RICHNECK ELEM","VA","NEWPORT NEWS CITY PBLC SCHS","Primary","Regular school","No","670"
"2018","510189000823","RIDGE ELEM","VA","HENRICO CO PBLC SCHS","Primary","Regular school","No","526"
"2018","510114002981","RIDGEVIEW HIGH","VA","DICKENSON CO PBLC SCHS","High","Regular school","No","581"
"2018","510114002982","RIDGEVIEW MIDDLE","VA","DICKENSON CO PBLC SCHS","Middle","Regular school","No","468"
"2018","510313001319","RIPPON MIDDLE","VA","PRINCE WILLIAM CO PBLC SCHS","Middle","Regular school","No","1314"
"2018","510339002804","RIVER BEND ELEM","VA","ROCKINGHAM CO PBLC SCHS","Primary","Regular school","No","389"
"2018","510225002288","RIVER BEND MIDDLE","VA","LOUDOUN CO PBLC SCHS","Middle","Regular school","No","1213"
"2018","510313002198","RIVER OAKS ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","696"
"2018","510364002462","RIVERBEND HIGH","VA","SPOTSYLVANIA CO PBLC SCHS","High","Regular school","No","1919"
"2018","510360001577","RIVERDALE ELEM","VA","SOUTHAMPTON CO PBLC SCHS","Primary","Regular school","No","597"
"2018","510030000128","RIVERHEADS ELEM","VA","AUGUSTA CO PBLC SCHS","Primary","Regular school","No","710"
"2018","510030000129","RIVERHEADS HIGH","VA","AUGUSTA CO PBLC SCHS","High","Regular school","No","457"
"2018","510315001340","RIVERLAWN ELEM","VA","PULASKI CO PBLC SCHS","Primary","Regular school","No","391"
"2018","510189002410","RIVERS EDGE ELEM","VA","HENRICO CO PBLC SCHS","Primary","Regular school","No","764"
"2018","510264001072","RIVERSIDE ELEM","VA","NEWPORT NEWS CITY PBLC SCHS","Primary","Regular school","No","536"
"2018","510126000560","RIVERSIDE ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","836"
"2018","510225003001","RIVERSIDE HIGH","VA","LOUDOUN CO PBLC SCHS","High","Regular school","No","1802"
"2018","510364000987","RIVERVIEW ELEM","VA","SPOTSYLVANIA CO PBLC SCHS","Primary","Regular school","No","638"
"2018","510051001945","RIVERVIEW ELEMENTARY/MIDDLE","VA","BUCHANAN CO PBLC SCHS","Primary","Regular school","No","792"
"2018","510330001428","ROANOKE ACADEMY FOR MATH & SCIENCE ELEM","VA","ROANOKE CITY PBLC SCHS","Primary","Regular school","No","420"
"2018","510217602232","ROANOKE VALLEY GOV. SCH.","VA","ROANOKE VALLEY GOV SCH","Ungraded","Regular school","No","0"
"2018","510004202396","ROANOKE VALLEY JUVENILE DETENTION HOME","VA","DOE SOP EDUC PROGRAMS","Ungraded","Other/alternative school","No","0"
"2018","510147000656","ROBERT E. AYLOR MIDDLE","VA","FREDERICK CO PBLC SCHS","Middle","Regular school","No","611"
"2018","510364001591","ROBERT E. LEE ELEM","VA","SPOTSYLVANIA CO PBLC SCHS","Primary","Regular school","No","507"
"2018","510369001606","ROBERT E. LEE HIGH","VA","STAUNTON CITY PBLC SCHS","High","Regular school","No","771"
"2018","510234000965","ROBERT S. PAYNE ELEM","VA","LYNCHBURG CITY PBLC SCHS","Primary","Regular school","No","514"
"2018","510126000561","ROBINSON SECONDARY","VA","FAIRFAX CO PBLC SCHS","High","Regular school","No","3818"
"2018","510084000346","ROBIOUS ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","651"
"2018","510084000347","ROBIOUS MIDDLE","VA","CHESTERFIELD CO PBLC SCHS","Middle","Regular school","No","1263"
"2018","510225002969","ROCK RIDGE HIGH","VA","LOUDOUN CO PBLC SCHS","Other","Regular school","No","2222"
"2018","510337000204","ROCKBRIDGE COUNTY HIGH","VA","ROCKBRIDGE CO PBLC SCHS","High","Regular school","No","997"
"2018","510258001917","ROCKFISH RIVER ELEM","VA","NELSON CO PBLC SCHS","Primary","Regular school","No","330"
"2018","510366002135","ROCKHILL ELEM","VA","STAFFORD CO PBLC SCHS","Primary","Regular school","No","596"
"2018","510313001320","ROCKLEDGE ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","626"
"2018","510144000642","ROCKY MOUNT ELEM","VA","FRANKLIN CO PBLC SCHS","Primary","Regular school","No","354"
"2018","510366002547","ROCKY RUN ELEM","VA","STAFFORD CO PBLC SCHS","Primary","Regular school","No","932"
"2018","510126001841","ROCKY RUN MIDDLE","VA","FAIRFAX CO PBLC SCHS","Middle","Regular school","No","1281"
"2018","510366002548","RODNEY E. THOMPSON MIDDLE","VA","STAFFORD CO PBLC SCHS","Middle","Regular school","No","1023"
"2018","510189001850","ROLFE MIDDLE","VA","HENRICO CO PBLC SCHS","Middle","Regular school","No","898"
"2018","510225000929","ROLLING RIDGE ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","594"
"2018","510126000562","ROLLING VALLEY ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","584"
"2018","510313002858","RONALD WILSON REAGAN MIDDLE","VA","PRINCE WILLIAM CO PBLC SCHS","Middle","Regular school","No","1394"
"2018","510225002751","ROSA LEE CARTER ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","906"
"2018","510313002587","ROSA PARKS ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","719"
"2018","510219000901","ROSE HILL ELEM","VA","LEE CO PBLC SCHS","Primary","Regular school","No","270"
"2018","510126000563","ROSE HILL ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","700"
"2018","510384001983","ROSEMONT ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","444"
"2018","510384002108","ROSEMONT FOREST ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","523"
"2018","510330001422","ROUND HILL ELEM","VA","ROANOKE CITY PBLC SCHS","Primary","Regular school","No","708"
"2018","510225000930","ROUND HILL ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","526"
"2018","510001102024","ROWANTY VOCATIONAL TECH CTR","VA","ROWANTY VOCATIONAL TECH CTR","Ungraded","Vocational school","No","0"
"2018","510171001802","RUCKERSVILLE ELEM","VA","GREENE CO PBLC SCHS","Primary","Regular school","No","560"
"2018","510267001134","RUFFNER MIDDLE","VA","NORFOLK CITY PBLC SCHS","Middle","Regular school","No","591"
"2018","510183000779","RURAL POINT ELEM","VA","HANOVER CO PBLC SCHS","Primary","Regular school","No","513"
"2018","510411001804","RURAL RETREAT ELEM","VA","WYTHE CO PBLC SCHS","Primary","Regular school","No","369"
"2018","510411001805","RURAL RETREAT HIGH","VA","WYTHE CO PBLC SCHS","High","Regular school","No","354"
"2018","510411002328","RURAL RETREAT MIDDLE","VA","WYTHE CO PBLC SCHS","Middle","Regular school","No","244"
"2018","510342001526","RUSSELL COUNTY VOC.","VA","RUSSELL CO PBLC SCHS","Ungraded","Vocational school","No","0"
"2018","510060002528","RUSTBURG ELEM","VA","CAMPBELL CO PBLC SCHS","Primary","Regular school","No","466"
"2018","510060000231","RUSTBURG HIGH","VA","CAMPBELL CO PBLC SCHS","High","Regular school","No","826"
"2018","510060002771","RUSTBURG MIDDLE","VA","CAMPBELL CO PBLC SCHS","Middle","Regular school","No","627"
"2018","510348001536","RYE COVE HIGH","VA","SCOTT CO PBLC SCHS","High","Regular school","No","245"
"2018","510348001535","RYE COVE INTERMEDIATE","VA","SCOTT CO PBLC SCHS","Middle","Regular school","No","164"
"2018","510030001830","S GORDON STEWART MIDDLE","VA","AUGUSTA CO PBLC SCHS","Middle","Regular school","No","505"
"2018","510141000631","S.P. MORTON ELEM","VA","FRANKLIN CITY PBLC SCHS","Primary","Regular school","No","548"
"2018","510084000348","SALEM CHURCH ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","598"
"2018","510084000349","SALEM CHURCH MIDDLE","VA","CHESTERFIELD CO PBLC SCHS","Middle","Regular school","No","898"
"2018","510384002139","SALEM ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","495"
"2018","510364001874","SALEM ELEM","VA","SPOTSYLVANIA CO PBLC SCHS","Primary","Regular school","No","663"
"2018","510384002166","SALEM HIGH","VA","VA BEACH CITY PBLC SCHS","High","Regular school","No","1757"
"2018","510346002043","SALEM HIGH","VA","SALEM CITY PBLC SCHS","High","Regular school","No","1278"
"2018","510384002138","SALEM MIDDLE","VA","VA BEACH CITY PBLC SCHS","Middle","Regular school","No","1066"
"2018","510352001566","SALTVILLE ELEM","VA","SMYTH CO PBLC SCHS","Primary","Regular school","No","209"
"2018","510313002787","SAMUEL L. GRAVELY JR. ELEM SCH","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","803"
"2018","510180000758","SAMUEL P. LANGLEY ELEM","VA","HAMPTON CITY PBLC SCHS","Primary","Regular school","No","563"
"2018","510012002549","SAMUEL W TUCKER ELEM","VA","ALEXANDRIA CITY PBLC SCHS","Primary","Regular school","No","834"
"2018","510126000474","SANDBURG MIDDLE","VA","FAIRFAX CO PBLC SCHS","Middle","Regular school","No","1533"
"2018","510225001148","SANDERS CORNER ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","528"
"2018","510114000408","SANDLICK ELEM","VA","DICKENSON CO PBLC SCHS","Primary","Regular school","No","425"
"2018","510189000825","SANDSTON ELEM","VA","HENRICO CO PBLC SCHS","Primary","Regular school","No","204"
